title,gender,price,composition,color,imageUrl,description,brand,acrylic,polyester,rayon,spandex,cupro,modal,lyocell,cotton,nylon
u mock neck long-sleeve pullover,men,24.9,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",DARK GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_08_442460.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
u mock neck long-sleeve pullover,men,24.9,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",BLACK,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_09_442460.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
u mock neck long-sleeve pullover,men,24.9,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",NATURAL,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_30_442460.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
u mock neck long-sleeve pullover,men,24.9,"Body: 95% Cotton, 5% Spandex/ Rib: 70% Cotton, 30% Polyester",PURPLE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442460/item/goods_74_442460.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Soft, crisp double-face fabric with a premium feel. #Thicker than a T-shirt but not as thick as a sweatshirt, this top is perfect all year long. #Oversized cut with dropped shoulders. #Mock neck for warmth and easy layering. #Ribbed cuffs for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
men u HEATTECH cotton crew neck long-sleeve t-shirt,men,24.9,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",WHITE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_00_442476.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
men u HEATTECH cotton crew neck long-sleeve t-shirt,men,24.9,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",DARK GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_08_442476.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
men u HEATTECH cotton crew neck long-sleeve t-shirt,men,24.9,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",BLACK,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_09_442476.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
men u HEATTECH cotton crew neck long-sleeve t-shirt,men,24.9,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",BROWN,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_37_442476.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
men u HEATTECH cotton crew neck long-sleeve t-shirt,men,24.9,"Body: 76% Cotton, 7% Polyester, 7% Spandex, 6% Rayon, 4% Acrylic/ Rib: 73% Cotton, 27% Polyester",BLUE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442476/item/goods_68_442476.jpg?width=380,"#The Uniqlo U collection is the realization of a dedicated and skilled team of international designers based at our Paris Research and Development Center led by Artistic Director Christophe Lemaire.#Newly updated with compactly woven fabric. #With bio-warming, insulating, anti-microbial, and moisture-wicking comfort features. #Cotton on the outside and HEATTECH technology on the inside. #Relaxed cut with dropped shoulders for easy layering. #Inspired by vintage military underwear designs. #Ribbed binding at the collar for added durability.",uniqlo,0,0,0,0,0,0,0,0,0
waffle henley long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",OFF WHITE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442014/item/goods_01_442014.jpg?width=380,#Made from waffle fabric with a distinctive texture. #Henley neck design. #Straight cut with a relaxed fit.,uniqlo,0,0,0,0,0,0,0,0,0
waffle henley long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442014/item/goods_03_442014.jpg?width=380,#Made from waffle fabric with a distinctive texture. #Henley neck design. #Straight cut with a relaxed fit.,uniqlo,0,0,0,0,0,0,0,0,0
waffle henley long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",BLACK,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442014/item/goods_09_442014.jpg?width=380,#Made from waffle fabric with a distinctive texture. #Henley neck design. #Straight cut with a relaxed fit.,uniqlo,0,0,0,0,0,0,0,0,0
waffle henley long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",OLIVE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442014/item/goods_57_442014.jpg?width=380,#Made from waffle fabric with a distinctive texture. #Henley neck design. #Straight cut with a relaxed fit.,uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",OFF WHITE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440522/item/goods_01_440522.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Versatile, basic long-sleeved T-shirt.",uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",WINE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440522/item/goods_18_440522.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Versatile, basic long-sleeved T-shirt.",uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",BEIGE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440522/item/goods_31_440522.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Versatile, basic long-sleeved T-shirt.",uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",OLIVE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440522/item/goods_57_440522.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Versatile, basic long-sleeved T-shirt.",uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 83% Cotton, 17% Polyester",NAVY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440522/item/goods_69_440522.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Versatile, basic long-sleeved T-shirt.",uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 82% Cotton, 18% Polyester",BROWN,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442976/item/goods_35_442976.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Our classic long-sleeved T-shirt, now in waffle fabric. #Side slit design with a longer hem at the back. #Straight cut with a relaxed fit.",uniqlo,0,0,0,0,0,0,0,0,0
waffle crew neck long-sleeve t-shirt,men,24.9,"Body: 60% Cotton, 40% Polyester/ Rib: 82% Cotton, 18% Polyester",BLUE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/442976/item/goods_66_442976.jpg?width=380,"#Made from waffle fabric with a distinctive texture. #Our classic long-sleeved T-shirt, now in waffle fabric. #Side slit design with a longer hem at the back. #Straight cut with a relaxed fit.",uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,WHITE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_00_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_04_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_07_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,BLACK,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_09_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,RED,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_16_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,OLIVE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_57_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,BLUE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_66_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch crew neck long-sleeve t-shirt,men,19.9,100% Cotton,NAVY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440524/item/goods_69_440524.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #A basic T-shirt that goes with any outfit.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",WHITE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_00_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_03_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",BLACK,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_09_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",ORANGE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_26_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",DARK BROWN,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_38_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",OLIVE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_57_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",BLUE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_64_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch mock neck long-sleeve t-shirt,men,19.9,"Body: 100% Cotton/ Collar: 97% Cotton, 3% Spandex",NAVY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440525/item/goods_69_440525.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #Regular fit with a mock neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch turtleneck long-sleeve t-shirt,men,19.9,100% Cotton,WHITE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440526/item/goods_00_440526.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #This turtleneck keeps you warm all the way to your neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch turtleneck long-sleeve t-shirt,men,19.9,100% Cotton,GRAY,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440526/item/goods_07_440526.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #This turtleneck keeps you warm all the way to your neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch turtleneck long-sleeve t-shirt,men,19.9,100% Cotton,BLACK,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440526/item/goods_09_440526.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #This turtleneck keeps you warm all the way to your neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch turtleneck long-sleeve t-shirt,men,19.9,100% Cotton,WINE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440526/item/goods_19_440526.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #This turtleneck keeps you warm all the way to your neck.,uniqlo,0,0,0,0,0,0,0,0,0
men soft touch turtleneck long-sleeve t-shirt,men,19.9,100% Cotton,BEIGE,https://image.uniqlo.com/UQ/ST3/WesternCommon/imagesgoods/440526/item/goods_32_440526.jpg?width=380,#Updated cut for improved ease of movement around the shoulders. #Soft and comfortable brushed lining. #This turtleneck keeps you warm all the way to your neck.,uniqlo,0,0,0,0,0,0,0,0,0
